,id,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_val,mo_sold,yr_sold,saleprice,bldg_age,remodel_age,garage_age,ms_zoning_isRL,street_isPave,alley_is0,lot_shape_isReg,land_contour_isLvl,utilities_isAllPub,lot_config_isInside,land_slope_isGtl,condition_1_isNorm,condition_2_isNorm,bldg_type_is1Fam,roof_style_isGable,roof_matl_isCompShg,mas_vnr_type_isNone,bsmt_exposure_isNo,heating_isGasA,central_air_isY,electrical_isSBrkr,functional_isTyp,paved_drive_isY,fence_is0,misc_feature_is0,sale_type_isWD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_finish_Fin,garage_finish_RFn,garage_finish_Unf
33,1933,20,60.0,10950,6,6,0.0,3,3,3,3,5,441.0,1,0.0,507.0,948.0,3,948,0,0,948,0.0,0.0,1,0,2,1,3,5,0,0,2.0,410.0,3,3,0,48,0,0,0,0,0,0,4,2007,125000,55,55,55.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34,820,20,79.0,10637,8,5,336.0,4,3,5,3,6,1288.0,1,0.0,417.0,1705.0,5,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,1,4,3.0,826.0,3,3,208,44,0,0,0,0,0,0,9,2009,297000,2,1,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
35,675,20,80.0,9000,6,6,82.0,3,3,4,3,1,0.0,1,0.0,160.0,160.0,2,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,1,4,1.0,384.0,3,3,0,28,64,0,0,0,0,0,4,2009,113500,51,51,51.0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
36,2910,160,41.0,2665,5,6,0.0,3,3,3,3,5,548.0,3,173.0,36.0,757.0,5,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,1,3,1.0,336.0,3,3,104,26,0,0,0,0,0,0,7,2006,127000,29,29,29.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37,21,20,105.0,11751,6,6,480.0,3,3,4,3,4,705.0,1,0.0,1139.0,1844.0,5,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,1,3,2.0,546.0,3,3,0,122,0,0,0,0,0,0,1,2010,190000,33,33,33.0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1873,20,80.0,9600,7,6,320.0,3,3,3,3,5,916.0,1,0.0,326.0,1242.0,2,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,1,3,2.0,528.0,3,3,0,0,0,0,0,0,0,0,9,2007,175500,34,34,34.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39,2125,20,60.0,8428,5,7,0.0,3,4,4,4,6,420.0,1,0.0,570.0,990.0,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,0,0,1.0,384.0,3,3,256,0,0,0,0,0,0,0,7,2007,146000,13,13,12.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
40,1489,20,75.0,9937,5,6,0.0,4,3,3,3,4,830.0,2,290.0,136.0,1256.0,4,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,0,0,1.0,276.0,3,3,736,68,0,0,0,0,0,0,6,2008,147500,43,43,43.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
41,2383,20,107.0,13891,10,5,382.0,5,3,5,4,6,1386.0,1,0.0,690.0,2076.0,5,2076,0,0,2076,1.0,0.0,2,1,2,1,5,7,1,4,3.0,850.0,3,3,216,229,0,0,0,0,0,0,9,2006,465000,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
42,983,85,59.0,9101,5,6,104.0,3,4,4,3,6,1097.0,1,0.0,0.0,1097.0,5,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,1,3,2.0,602.0,3,3,303,30,0,0,0,0,0,0,7,2009,165500,31,31,31.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
43,1325,50,81.0,12150,5,5,335.0,3,3,3,3,1,0.0,1,0.0,1050.0,1050.0,5,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,0,0,1.0,352.0,2,3,0,0,0,0,0,0,0,0,11,2008,131500,54,54,54.0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,1378,20,70.0,11200,5,5,0.0,3,3,3,3,3,906.0,1,0.0,134.0,1040.0,5,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,0,0,1.0,384.0,3,3,0,0,0,0,0,0,0,0,2,2008,129500,43,43,43.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45,1537,70,100.0,9670,8,6,40.0,3,3,3,2,2,210.0,1,0.0,398.0,608.0,3,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,2,4,2.0,786.0,2,3,0,0,207,0,0,0,0,0,6,2008,257076,73,58,73.0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
46,905,50,60.0,10998,5,5,0.0,3,3,3,3,2,408.0,4,420.0,156.0,984.0,5,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,0,0,2.0,660.0,3,3,0,68,0,0,0,0,0,0,7,2009,117000,68,49,32.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
47,1532,70,60.0,7200,7,6,0.0,3,2,4,3,1,0.0,1,0.0,776.0,776.0,3,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,1,4,1.0,270.0,3,3,0,0,112,0,0,0,0,0,2,2008,149000,77,8,77.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48,132,20,80.0,9920,5,5,110.0,3,3,3,3,3,354.0,2,290.0,412.0,1056.0,3,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,0,0,1.0,280.0,3,3,0,0,164,0,0,0,0,0,2,2010,128000,56,56,56.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
49,1078,160,36.0,2448,7,5,106.0,4,3,4,3,1,0.0,1,0.0,764.0,764.0,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,0,0,2.0,474.0,3,3,0,27,0,0,0,0,0,0,10,2008,155000,5,4,5.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50,2511,160,34.0,2998,6,5,513.0,4,3,4,3,6,353.0,1,0.0,403.0,756.0,5,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,0,0,2.0,440.0,3,3,0,32,0,0,0,0,0,0,6,2006,166000,6,6,6.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
51,912,50,65.0,7804,4,3,0.0,3,3,3,3,4,622.0,1,0.0,500.0,1122.0,3,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,2,3,2.0,576.0,3,3,431,44,0,0,0,0,0,0,12,2009,135000,81,59,28.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,2351,60,80.0,16692,7,5,184.0,3,3,4,3,4,790.0,2,469.0,133.0,1392.0,3,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,2,3,2.0,564.0,3,3,0,112,0,0,440,519,2,2000,7,2006,250000,28,28,28.0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
53,330,160,21.0,1476,4,7,0.0,3,3,3,3,6,176.0,1,0.0,370.0,546.0,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,0,0,0.0,0.0,0,0,200,26,0,0,0,0,0,0,3,2010,76000,40,40,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2586,20,75.0,10170,6,6,522.0,3,3,3,3,1,0.0,1,0.0,216.0,216.0,3,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,1,4,2.0,400.0,3,3,0,0,0,0,0,0,0,0,6,2006,155000,55,55,55.0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
55,224,60,80.0,9364,6,7,143.0,3,3,3,3,5,371.0,1,0.0,292.0,663.0,3,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,0,0,1.0,299.0,3,3,379,36,0,0,0,0,0,0,3,2010,158000,41,41,41.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
56,98,160,24.0,2544,7,5,0.0,4,3,4,3,6,368.0,5,42.0,190.0,600.0,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,0,0,2.0,480.0,3,3,0,172,0,0,0,0,0,0,2,2010,149500,6,5,6.0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
57,2565,20,82.0,9888,5,6,0.0,3,4,3,3,4,486.0,1,0.0,450.0,936.0,3,936,0,0,936,0.0,0.0,1,0,2,1,3,5,0,0,1.0,240.0,3,3,0,0,160,0,0,0,0,0,3,2006,121000,52,31,52.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
58,1934,20,68.0,7942,6,7,0.0,3,3,3,3,3,85.0,5,955.0,0.0,1040.0,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,0,0,1.0,293.0,3,3,0,0,0,0,0,0,0,0,6,2007,136000,54,54,54.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
59,997,60,74.0,15038,6,5,0.0,3,3,4,3,3,138.0,1,0.0,778.0,916.0,4,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,1,3,2.0,386.0,3,3,168,84,0,0,0,0,0,0,11,2008,173000,12,12,12.0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60,64,60,92.0,11764,8,7,348.0,4,3,4,3,6,524.0,1,0.0,628.0,1152.0,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,1,4,3.0,671.0,3,3,132,57,0,0,0,0,0,0,4,2010,290000,11,3,11.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
61,1799,60,75.0,9000,8,5,0.0,4,3,4,3,6,64.0,1,0.0,1120.0,1184.0,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,1,4,2.0,550.0,3,3,208,364,0,0,0,0,0,0,8,2007,303477,0,0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
62,230,20,84.0,20062,7,7,0.0,4,4,4,3,5,1092.0,1,0.0,328.0,1420.0,4,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,2,3,2.0,690.0,3,3,496,0,0,0,0,0,0,0,4,2010,270000,33,9,33.0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
63,1295,50,81.0,7308,5,5,0.0,2,2,3,3,3,360.0,1,0.0,576.0,936.0,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,1,4,1.0,225.0,2,2,0,0,236,0,0,0,0,0,6,2008,122250,88,58,88.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64,638,20,70.0,8750,5,5,0.0,3,3,3,3,3,172.0,2,483.0,727.0,1382.0,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,0,0,1.0,350.0,3,3,280,0,0,0,0,0,0,0,7,2009,153000,54,54,54.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
65,2278,20,70.0,8402,5,5,0.0,3,3,4,3,5,206.0,1,0.0,914.0,1120.0,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,0,0,0.0,0.0,0,0,0,30,0,0,0,0,0,0,12,2007,147000,0,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,2202,70,63.0,4000,7,8,0.0,3,3,4,3,6,246.0,1,0.0,285.0,531.0,3,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,1,4,1.0,216.0,3,3,0,0,0,0,0,0,0,0,6,2007,148500,77,12,77.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,2833,160,32.0,3363,7,5,117.0,4,3,4,3,1,0.0,1,0.0,976.0,976.0,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,0,0,2.0,380.0,3,3,0,40,0,0,0,0,0,0,4,2006,130000,2,2,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
68,1707,20,94.0,13615,9,5,510.0,5,3,5,3,1,0.0,1,0.0,1802.0,1802.0,5,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,1,4,3.0,843.0,3,3,158,105,0,0,0,0,0,0,6,2007,372000,1,1,1.0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
69,2428,120,43.0,3013,7,5,145.0,4,3,4,3,6,16.0,1,0.0,1346.0,1362.0,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,1,4,2.0,440.0,3,3,142,20,0,0,0,0,0,0,4,2006,213490,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
70,242,20,44.0,17485,7,5,96.0,4,3,4,3,6,1346.0,1,0.0,162.0,1508.0,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,2,3,2.0,572.0,3,3,0,0,0,0,0,0,0,0,1,2010,308030,1,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
